10000 20000
3505 8570 160435
3505 9552 111590
3505 3860 37207
3506 4871 172084
3506 8426 28414
3507 7188 126070
3507 3557 110677
3508 6643 81896
3508 5528 88344
3508 5994 158029
3509 6260 779
3510 5277 124566
3511 5729 20049
3511 8047 100694
3511 7271 79481
3512 4424 192742
3512 5345 97695
3512 7952 201946
3512 3999 121060
3513 8803 138093
3513 4043 534
3515 5919 190119
3515 6395 29388
3515 8799 67779
3515 5265 157627
3515 5905 159926
3516 6588 193251
3517 8413 149022
3517 5414 169025
3517 9139 139554
3517 9445 52909
3518 8617 180610
3518 5950 150262
3518 5970 201574
3519 4945 56740
3519 6247 32339
3520 4600 23770
3520 8593 47088
3521 8200 185991
3521 3918 191634
3521 9096 142244
3522 6579 160367
3522 9090 130580
3523 4670 30957
3523 8730 147897
3523 5113 115450
3523 8441 49062
3523 9016 29676
3524 9243 73210
3524 8138 22045
3524 9741 110102
3524 7508 191665
3525 4959 57050
3525 9590 175425
3526 3841 99569
3526 4157 108953
3526 8154 152812
3526 5120 50094
3527 4175 25968
3527 7500 118730
3528 3824 129172
3528 5325 178320
3529 6820 44165
3529 7820 189540
3529 8289 130410
3529 3851 146280
3530 3900 40475
3530 8972 88720
3530 9102 37113
3530 8264 172151
3532 4450 163535
3532 9290 181491
3533 6631 149656
3535 4291 166551
3535 6937 932
3535 9989 72307
3536 8197 6063
3536 4263 66732
3536 5153 20952
3536 8162 175075
3537 8451 9417
3537 8499 120490
3538 5474 173005
3539 9706 25159
3539 8504 27662
3540 5565 72186
3540 6385 41586
3540 6032 33702
3540 7490 146924
3540 7048 16679
3541 6428 163090
3542 3605 198946
3542 9728 4203
3543 7980 94081
3543 9698 199567
3544 3575 81729
3544 3893 59245
3544 3659 170467
3545 7335 46680
3545 9839 162783
3545 5898 36375
3546 5196 93109
3547 8853 146930
3547 5578 128549
3547 7709 14210
3549 4822 97592
3549 6198 45393
3549 5557 80197
3549 4430 71656
3549 7525 68495
3550 9674 22477
3551 8785 55021
3552 6501 133607
3554 8266 111288
3554 8584 176066
3554 6838 11857
3555 8703 60783
3555 5336 192483
3556 4055 87744
3557 3750 76306
3557 4061 11982
3559 8855 41264
3559 9159 195902
3559 4213 35628
3560 8528 88787
3560 7766 869
3561 7760 169638
3561 7923 142044
3561 6869 86398
3561 3770 107546
3561 5442 186077
3562 8186 204211
3562 3909 193965
3562 5615 197991
3563 5635 214213
3563 9016 187997
3564 5275 6153
3564 5780 162732
3564 8462 52757
3565 3585 47145
3565 7597 143171
3565 5408 14194
3565 4963 208274
3566 7403 175350
3567 3895 213247
3567 9931 177900
3569 9460 48633
3569 7632 6187
3570 6152 45329
3570 7782 63038
3570 3720 14212
3571 8163 114021
3572 8608 43666
3572 5209 19697
3573 6894 171651
3573 5153 142350
3573 3741 138752
3574 4802 138173
3574 4474 127166
3574 8717 25144
3575 4101 109271
3575 7763 29188
3575 8367 49156
3576 5766 107262
3577 5477 53298
3577 5616 197501
3578 7274 193673
3578 7377 189013
3578 8459 58237
3578 7384 197718
3579 4465 148754
3580 5746 43163
3581 8671 118501
3582 8409 72626
3582 4100 41640
3583 9034 100048
3584 3594 166569
3584 7317 193476
3586 6638 108381
3586 6043 122643
3586 6243 72347
3586 7318 181570
3587 3813 99563
3587 7097 140764
3587 7329 10201
3587 3770 153436
3587 9273 81022
3588 6845 144495
3588 6982 19199
3589 3955 114588
3589 5537 169037
3589 8783 40075
3590 4906 183291
3590 4799 145148
3591 8716 119874
3591 9862 31749
3591 4451 61967
3591 6467 191719
3592 4849 113405
3592 9097 148784
3593 8374 80218
3593 4723 162554
3594 4749 34845
3594 6308 44852
3594 8094 197619
3595 9514 178792
3595 5528 66495
3595 6937 173297
3596 9083 41905
3597 9628 124831
3598 5401 156238
3598 9514 164152
3598 7194 127576
3598 7226 212081
3599 8928 41694
3600 3633 60276
3600 6903 76170
3601 7385 85352
3602 3886 172731
3602 7371 150186
3603 9582 61767
3603 9209 207451
3604 6110 33893
3604 7123 149128
3605 6945 140865
3605 8541 23180
3605 7506 143805
3605 7684 41757
3606 4601 122013
3607 6105 128551
3607 5586 79604
3608 5629 159565
3608 9828 64480
3609 5061 100603
3610 4905 45595
3610 7241 10416
3611 5921 44391
3612 5433 95662
3613 4082 141199
3613 6071 102222
3614 9584 92382
3614 6770 119016
3615 6750 144012
3615 4336 85287
3616 6086 121317
3616 3805 137312
3618 6073 99330
3618 8069 19157
3618 9909 214142
3618 6595 96066
3618 4530 176244
3619 3994 138498
3619 9874 13899
3620 5132 193776
3621 8153 121138
3621 9018 23345
3621 7012 135864
3621 8416 158818
3622 4643 74597
3622 5911 154146
3622 4503 154348
3623 5211 117740
3623 7460 95739
3623 9903 10532
3624 4387 25606
3625 3779 10178
3625 9340 125384
3626 3914 52029
3626 6800 20149
3627 7038 16491
3627 7550 107196
3628 3934 158423
3628 6537 184124
3628 8916 35301
3628 5747 148085
3629 8197 163339
3630 4403 102414
3632 8889 130966
3633 6499 57532
3633 7743 124217
3633 9022 53506
3633 8042 58342
3634 3891 140765
3634 6465 188089
3634 9434 136532
3634 4310 90858
3635 5613 127901
3635 8128 175760
3636 3916 85148
3637 4609 179836
3637 4958 160279
3638 6232 149703
3638 7623 192110
3638 8926 68484
3638 8721 178921
3639 5959 169671
3639 6766 16635
3640 4289 140404
3640 5218 77444
3641 4039 90365
3641 4889 23742
3642 6217 212211
3643 9599 134063
3643 9666 17249
3643 6900 100758
3643 7262 89800
3644 9792 88349
3644 8336 55541
3644 6016 38566
3644 9731 31177
3646 7632 158445
3646 8777 140502
3646 7131 205631
3646 6934 207918
3647 4378 1843
3647 6193 23264
3647 9258 72936
3647 9087 14645
3648 7738 99560
3648 7519 1671
3648 4601 182221
3649 3986 175245
3649 4883 67343
3650 5016 91723
3650 6095 135166
3650 6104 203988
3650 5452 135695
3650 5095 174382
3650 4332 64209
3651 6495 12276
3651 5822 204165
3652 5093 137031
3653 7966 80665
3653 5771 91230
3655 6664 29779
3656 5835 198523
3656 4283 133638
3656 9265 112101
3657 9431 11037
3657 6621 114396
3658 4105 96312
3658 4805 53107
3658 9883 10440
3658 8358 172406
3659 4175 78986
3659 8796 89546
3660 4583 188891
3661 4359 208614
3662 8143 39719
3662 9657 4897
3663 4382 34973
3664 6650 4282
3664 9909 174690
3664 8648 54739
3664 3844 1688
3664 9401 1579
3665 8631 5806
3665 5932 153541
3666 3802 174072
3666 9746 63154
3667 6527 102111
3667 9899 172225
3667 8010 175554
3667 5306 123710
3668 9583 128962
3668 7702 162201
3669 4417 22236
3669 7086 82249
3669 6960 71517
3670 7854 166830
3671 8351 14320
3671 7672 90039
3672 5825 137597
3672 9112 112694
3673 9370 202030
3673 6341 173285
3674 7220 49813
3675 8493 189520
3676 4410 63614
3677 7384 168633
3677 3679 94432
3677 9708 123423
3678 9900 51555
3680 9149 213316
3680 6885 111854
3681 7466 108972
3681 7685 5655
3682 8679 107913
3682 9666 209511
3683 8056 178651
3683 6430 199992
3684 4190 53227
3684 5045 87454
3684 9301 164467
3684 6369 140667
3685 5671 130575
3687 5829 89903
3687 9965 157265
3688 3789 7715
3688 4067 139005
3688 7752 205569
3688 4405 206726
3689 5599 78780
3689 7809 178623
3691 4234 120083
3691 4380 76743
3691 7996 23145
3691 8702 51102
3691 3838 34881
3691 5865 133389
3692 5972 52599
3692 6626 14679
3693 5082 184545
3693 4056 66264
3694 8126 130803
3694 9958 102414
3694 6256 45796
3695 9241 29316
3696 9903 109958
3696 6080 92923
3697 5705 74989
3697 7801 12010
3699 5176 180452
3699 8210 89132
3699 9678 181446
3699 4283 2976
3700 4910 41065
3702 9083 120503
3703 3729 35547
3703 5512 214569
3705 4765 12979
3705 6435 6924
3705 7745 143992
3705 4166 175426
3705 7565 177782
3706 9736 112446
3707 5642 182541
3707 8666 63660
3707 6144 117102
3707 9122 83601
3707 8725 94445
3707 7093 159126
3709 7311 56342
3709 7653 87445
3709 4911 203099
3710 4111 43796
3710 5138 22064
3710 5405 4852
3711 5509 138109
3711 5735 69028
3711 7076 120554
3711 9352 196588
3711 9039 180266
3711 8815 179078
3712 8310 113104
3712 4361 173641
3713 9560 137273
3713 6859 69671
3713 4391 183154
3713 8012 34541
3713 7147 180621
3714 9146 45223
3714 7910 135023
3714 4612 184250
3715 7244 34953
3715 4713 23101
3716 5874 48597
3717 5308 16200
3717 7109 74248
3718 4403 106275
3718 9515 155097
3718 9555 110155
3718 7509 39496
3719 4240 138083
3719 5071 4504
3719 7026 93185
3720 9803 183923
3720 8160 69164
3721 6110 46356
3722 6400 136443
3723 4110 92839
3723 6595 114254
3723 9402 55778
3725 7614 141036
3725 9954 767
3727 5679 86143
3727 9528 62689
3728 4083 74093
3728 6549 143191
3728 4297 167362
3729 7274 113468
3729 8805 124140
3730 4057 87501
3730 4484 75688
3730 4884 133521
3730 4700 163262
3732 5510 6101
3732 8717 177428
3732 7819 137694
3733 4718 208226
3734 7323 185478
3736 4385 18844
3737 4477 80728
3737 8361 195524
3737 7678 176784
3737 4914 28259
3738 3903 184219
3738 6238 174257
3738 7119 88002
3739 4005 70470
3739 8331 190885
3739 5575 13720
3740 9841 11640
3741 6824 191227
3744 5224 88257
3744 6472 142770
3744 7134 1073
3744 9880 3797
3744 7915 116246
3744 9613 86966
3744 6774 70902
3744 8110 137759
3745 4001 165156
3745 6082 100262
3745 6162 199306
3745 6830 23699
3746 9455 208043
3746 8155 4868
3746 5169 12419
3747 9014 41121
3747 9551 66267
3747 7827 153598
3748 4788 114646
3748 7551 157407
3749 6713 154049
3749 6983 98003
3750 3770 148730
3750 7829 77155
3750 9982 110287
3752 7983 56233
3752 4396 63885
3752 6864 33692
3753 4389 33297
3753 6787 137432
3753 8166 64783
3754 9946 103022
3754 8291 13318
3755 9331 68246
3755 4336 124279
3755 6252 80544
3755 5276 113985
3756 5468 93862
3756 7257 153051
3756 7293 73463
3756 6694 69902
3757 9949 54970
3758 5708 42849
3758 4158 67758
3759 5319 41000
3759 6337 44563
3760 8519 73960
3761 4450 204042
3761 5999 107861
3762 6368 96962
3762 8155 194694
3762 3836 50689
3762 8498 187678
3762 7689 213617
3762 7197 197091
3763 4887 184395
3763 7500 83306
3764 4116 31272
3764 4150 42681
3764 6193 145817
3764 6223 68392
3764 5760 93971
3764 5916 214455
3765 4149 67463
3765 9416 3551
3765 9913 26287
3765 4357 164892
3765 8413 2482
3767 4586 9767
3767 6384 862
3768 4566 213472
3768 9125 8093
3768 7112 58067
3768 9541 140672
3769 5285 20377
3769 5311 12191
3769 9419 134328
3769 9563 140586
3769 5251 68266
3770 5603 119514
3770 4747 180049
3771 4441 179731
3771 5219 195372
3771 8964 93368
3771 9619 48279
3772 6618 123989
3772 7786 110783
3772 5555 84791
3774 6194 59643
3774 7175 33784
3774 7178 103245
3774 8319 13142
3774 9641 64574
3775 8889 86411
3776 4602 177664
3777 7084 142777
3777 9537 37391
3778 8670 212066
3779 6782 183656
3779 7538 144216
3779 7838 118327
3780 4997 145199
3783 5678 146794
3783 3891 72757
3784 6433 127724
3784 4620 1342
3784 5719 100018
3785 6355 191545
3785 7780 84417
3785 6793 33405
3785 4292 44604
3787 6764 214389
3788 6213 64313
3789 4385 122530
3789 4725 2803
3789 9474 122886
3789 7996 22223
3790 6516 178017
3790 9548 176355
3791 7988 151159
3791 9300 182557
3791 9472 165822
3793 9054 57221
3793 6314 201226
3794 6980 44191
3794 8932 148520
3794 7127 162556
3794 3812 181433
3794 8346 76718
3795 4314 35321
3795 3858 50603
3796 3946 93035
3796 4013 74807
3797 5222 27283
3797 7431 164339
3798 6198 96920
3799 4066 62864
3799 5018 66189
3799 5183 177942
3799 8398 57163
3800 4272 153705
3800 4282 10254
3800 4642 106503
3801 4624 16189
3801 4695 141821
3801 5701 57893
3801 8745 87538
3802 8392 128694
3803 5028 206318
3803 5078 132712
3804 4930 205684
3804 9832 54927
3804 8424 186731
3805 4043 23643
3805 4461 59525
3805 4971 130849
3805 6382 186137
3805 8277 101457
3806 4274 10709
3806 8044 32213
3806 8416 172945
3807 4624 110275
3808 7509 173835
3808 8887 66801
3808 9496 89082
3809 4358 107894
3809 6098 4869
3810 8474 122016
3811 5145 138920
3813 5269 94341
3813 9920 177377
3813 9384 102556
3814 5827 11276
3814 7390 1178
3814 9174 206344
3815 4064 9825
3816 6422 206895
3816 7060 78874
3817 8230 30642
3817 4021 19009
3818 4212 91046
3818 8056 44460
3820 5132 210935
3820 9315 179683
3820 9549 199614
3821 4135 139314
3821 4120 98137
3821 9042 131104
3821 7563 129260
3822 4199 128495
3822 4878 20554
3822 3885 167804
3823 7721 133449
3824 6475 211111
3824 7665 46287
3824 8525 68628
3825 6452 140826
3825 7229 114253
3825 9470 63364
3826 9070 129576
3827 4239 160333
3827 7272 25991
3828 5851 26513
3828 7207 94463
3829 6216 177322
3829 7140 187277
3829 5044 177009
3830 6463 47844
3830 5275 213295
3830 6045 58561
3830 6120 103614
3831 7854 115449
3831 8246 28966
3831 7668 145468
3832 7886 169718
3832 4940 186844
3832 6283 52329
3833 6427 16583
3833 9429 194713
3834 5342 121242
3834 6861 172895
3835 7468 56378
3835 4971 19988
3835 8656 62160
3836 6030 114008
3836 8090 124433
3836 9118 75298
3836 5063 161019
3837 6303 195183
3838 8824 128906
3838 9503 169721
3838 5759 117701
3838 5624 53871
3839 8711 6137
3840 5320 88187
3840 6469 169112
3840 7352 75526
3840 9211 42959
3840 9788 105487
3841 6987 197872
3841 5264 159723
3841 5184 185865
3842 6717 79991
3842 8477 51291
3842 6689 113049
3842 9020 121340
3843 5452 77893
3843 9370 145618
3844 5965 39831
3844 9281 12903
3845 6405 70233
3845 8237 41033
3846 5009 149011
3846 8838 54532
3847 5142 136714
3847 8468 200426
3848 7714 159260
3848 7399 124598
3849 5101 88492
3849 7063 164046
3849 7251 199423
3850 8385 132732
3850 5863 152512
3850 7248 165576
3851 7020 164731
3853 4348 53664
3853 8602 121466
3853 5595 187513
3854 6139 165766
3854 9519 49591
3855 4588 122473
3855 4596 63707
3855 9955 80009
3855 7337 10834
3856 4827 66803
3856 7139 163120
3856 9848 201649
3857 4681 10170
3857 4903 46229
3857 8787 17956
3857 5598 80628
3858 4652 179125
3858 7075 68558
3859 7964 148714
3860 7132 156265
3860 7276 58965
3860 4371 124738
3860 8892 79208
3862 8594 76140
3862 6650 153130
3863 7874 63455
3863 5522 155353
3863 6601 150828
3865 4095 99875
3865 6387 121034
3866 7361 155776
3866 7861 7997
3866 5084 136692
3866 4308 195096
3867 5948 90765
3867 5418 163240
3868 4080 63466
3868 5338 50518
3868 4639 178430
3869 3936 143219
3869 7704 153648
3870 5432 9373
3870 4773 14013
3870 6935 86205
3871 6560 91917
3872 6411 133192
3872 8831 141186
3873 7715 70650
3873 5561 157681
3874 4276 28163
3874 8086 205992
3875 6814 102692
3875 4063 19703
3876 4205 94387
3877 6277 94910
3877 6609 78890
3877 7170 136260
3877 7584 117179
3877 4802 68766
3879 4487 1347
3879 6324 98513
3879 9407 161456
3881 6590 54006
3882 5248 190646
3882 9585 82891
3882 6701 69013
3883 9597 176490
3884 8897 1286
3885 9787 63485
3885 4171 19011
3885 7959 196892
3887 6301 156212
3887 8978 158546
3888 4348 126763
3888 4583 172641
3888 6366 168481
3889 9428 126743
3889 9833 135216
3890 5564 38139
3890 7832 91164
3891 4204 181867
3891 4648 120915
3891 6922 69446
3891 7018 67512
3891 7251 53379
3892 9038 47782
3892 8579 15217
3892 8629 143045
3894 9103 164785
3894 7465 191153
3895 9519 45487
3895 8326 200348
3896 4055 41136
3896 4424 77288
3897 4530 17019
3897 8551 175698
3898 4636 191042
3898 8988 75173
3899 6798 161272
3899 8128 174635
3899 6320 168408
3900 5502 65875
3900 7714 204078
3901 4324 124654
3901 6610 174856
3901 7836 202880
3901 4068 40184
3901 4790 42060
3901 7973 174395
3902 7475 69292
3902 8740 257
3902 8137 153249
3903 6163 31911
3904 8137 60687
3904 8577 142613
3905 4808 45917
3906 5243 191020
3907 7741 191276
3907 7944 141410
3908 4118 10404
3908 4101 2727
3909 4435 60722
3909 4281 113944
3909 5327 34755
3910 6371 205754
3910 4182 35438
3911 4381 157243
3911 5846 61426
3912 5412 102677
3912 7221 31084
3912 7316 41066
3912 7525 38739
3914 5915 115696
3914 9309 192515
3916 9015 92094
3917 6779 114394
3918 5195 196899
3918 6634 115200
3918 8447 44896
3918 6490 212136
3919 6823 130631
3920 5483 36763
3923 4009 171742
3923 4999 82069
3923 5849 75607
3923 9174 103814
3924 9589 95787
3924 4711 111682
3924 9015 152887
3924 4684 191804
3924 4887 19223
3925 9793 135170
3929 6617 167789
3929 4601 35820
3931 9218 27712
3931 4835 169127
3932 4230 196263
3932 4575 2590
3932 6054 157499
3932 8913 2412
3932 6805 118197
3933 9189 54245
3934 8923 52725
3934 6646 33616
3934 6613 138579
3935 4962 36475
3935 5439 52900
3935 6113 116915
3935 9998 180862
3935 8082 111506
3935 8855 162626
3936 4715 199568
3936 7013 5674
3937 6469 123536
3938 5162 177098
3938 5734 185633
3939 5531 111371
3941 6476 162802
3942 8958 13488
3943 4933 117708
3944 9305 170300
3945 7816 57236
3946 4271 212578
3946 6834 19912
3946 7840 167500
3946 5284 70481
3946 4365 210475
3947 4067 68961
3948 9547 177765
3948 4950 140652
3949 6313 57887
3949 6808 124041
3949 6949 52483
3949 8872 210794
3949 8222 136585
3950 5348 51693
3950 8417 96444
3951 5636 124686
3951 6025 136383
3951 9666 149562
3951 5681 80244
3952 9131 7863
3952 5679 151236
3953 5087 91581
3953 5724 26408
3953 4355 209744
3954 6024 86862
3954 4024 40050
3954 7577 35031
3954 4612 203854
3955 4899 145986
3956 7403 31611
3957 6699 157366
3957 9456 206847
3959 5602 103008
3959 5869 6556
3959 6882 179275
3960 9309 149874
3961 4439 89877
3962 7952 201132
3963 4375 201837
3963 4868 78409
3964 7836 203445
3965 9247 196159
3966 6504 129473
3967 8927 148899
3968 5451 206090
3968 7110 129465
3969 4423 152872
3969 8872 38523
3970 5926 47503
3970 8034 51700
3971 4704 210830
3972 6455 142897
3973 4004 125987
3973 7162 207339
3976 4304 37209
3976 7865 43401
3976 6727 133108
3977 4860 149021
3977 6448 61084
3977 9673 27582
3977 6817 58684
3979 5301 82763
3979 7220 18221
3979 7394 57291
3979 5385 80511
3979 9912 129485
3980 4963 26844
3980 7913 6955
3980 9090 172870
3981 6532 132718
3981 6950 176915
3982 8289 200609
3984 5832 166567
3984 7054 133286
3984 4939 3888
3985 4226 100832
3988 9240 8977
3989 6185 144223
3989 7356 77070
3990 4425 35868
3990 9032 91018
3990 4369 210807
3991 6790 122070
3991 8228 39857
3993 5455 183359
3993 8045 90621
3993 5936 200984
3995 4784 59469
3995 8834 175949
3996 5096 126801
3996 8550 19744
3998 5486 78607
3998 5647 62060
3998 7547 33709
3999 4368 149591
4000 5491 169008
4000 5508 133573
4000 7875 162150
4001 9362 161832
4001 6956 12411
4001 4202 192327
4002 4085 132215
4002 6323 182
4003 4542 156387
4003 7072 93947
4004 5714 181528
4004 9088 137143
4005 6525 100982
4005 4434 14425
4006 8568 140577
4007 4045 210634
4007 4417 126056
4008 5446 201226
4008 6593 175905
4008 7805 15846
4008 7824 155769
4008 8805 102620
4008 7779 204465
4008 5890 50682
4010 7131 147530
4011 4297 201296
4011 7866 158126
4011 9357 138572
4012 4431 54746
4012 5637 149059
4012 5833 93902
4012 9684 141082
4012 7830 115787
4013 6339 131278
4013 5077 88177
4014 9889 106460
4016 9422 103763
4017 5937 13088
4017 9666 147746
4018 6939 70234
4020 6980 122197
4020 4601 179208
4023 5181 45286
4023 5712 58331
4023 8261 13986
4024 7620 668
4024 9718 54188
4025 7427 78042
4025 5033 172105
4026 9513 41434
4026 8979 147503
4026 5954 44789
4027 5778 64982
4027 9029 200289
4028 4296 181544
4028 4660 6342
4028 8981 122378
4029 7214 54842
4029 8397 165818
4030 5381 161350
4030 5418 121856
4030 7669 117116
4030 7707 108494
4030 4337 26929
4030 5082 73587
4030 7852 183966
4031 7951 191128
4031 8238 191257
4031 5543 129846
4032 5354 43741
4032 4182 108704
4032 9186 91816
4032 6440 200022
4032 6568 57973
4033 9656 182627
4033 6952 7702
4033 8863 133897
4033 4910 64407
4034 4225 9519
4034 4885 30527
4034 7430 70463
4035 9623 12524
4036 8988 209727
4036 9447 49353
4038 4425 121734
4039 9559 85834
4039 4417 69517
4040 5000 39373
4040 8369 93257
4040 8829 80452
4041 9480 154482
4042 6251 130217
4042 4071 59970
4043 8586 52892
4044 8691 129399
4044 5386 185355
4045 5525 25582
4045 5203 34785
4045 7486 92675
4045 8882 107023
4045 6726 63443
4046 7537 188162
4046 6205 40394
4047 5398 205958
4048 6418 191212
4048 9001 61488
4048 8664 47992
4049 7343 177634
4050 5722 108538
4051 4834 128015
4051 5892 164837
4051 5900 133331
4051 6695 14761
4051 8638 213448
4052 8655 124136
4052 7234 172537
4052 9659 135955
4053 5486 81504
